alfi3003,5,2,TNTkid2006,Round of Sixteen,1,Skefull,Jakubusso,Squatman99,Siegessch,5
Skefull,5,3,SantiPingui58,Round of Sixteen,1,December Tournament 2016,,,,
JoelSpanish,5,4,E93,Round of Sixteen,1,,,,,
Hoopdini,5,1,Dawthon,Round of Sixteen,1,,,,,
Squatman99,5,3,Onespoone,Round of Sixteen,1,,,,,
aalidscraft,5,3,Neji,Round of Sixteen,1,,,,,
Jugernugget,5,4,Chuggins,Round of Sixteen,1,,,,,
Jakubusso,5,3,zeldabjorn,Round of Sixteen,1,,,,,
Vexillologe,5,3,ExodePendragon,Round of Sixteen,1,,,,,
SheriffCy,5,4,itsSwinnex,Round of Sixteen,1,,,,,
SpeedSpectre,5,2,Max9874,Round of Sixteen,1,,,,,
Wezaz,5,1,iRomey,Round of Sixteen,1,,,,,
Siegessch,5,3,Triffuny,Round of Sixteen,1,,,,,
Skefull,5,2,alfi3003,Eighth Finals,2,,,,,
waficx,5,3,Morgan_Ladimore,Eighth Finals,2,,,,,
Hoopdini,5,1,JoelSpanish,Eighth Finals,2,,,,,
Squatman99,5,3,aalidscraft,Eighth Finals,2,,,,,
Fr0sti,5,2,Jugernugget,Eighth Finals,2,,,,,
Jakubusso,5,0,Vexillologe,Eighth Finals,2,,,,,
SpeedSpectre,5,4,SheriffCy,Eighth Finals,2,,,,,
Siegessch,5,4,Wezaz,Eighth Finals,2,,,,,
Skefull,5,3,waficx,Quarter Finals,3,,,,,
Squatman99,5,3,Hoopdini,Quarter Finals,3,,,,,
Jakubusso,5,0,Fr0sti,Quarter Finals,3,,,,,
Skefull,5,3,Squatman99,Semifinals,4,,,,,
Jakubusso,5,2,Siegessch,Semifinals,4,,,,,
Squatman99,5,4,Siegessch,Finals,5,,,,,
Skefull,5,1,Jakubusso,Finals,5,,,,,
