edmicester,5,1,The_Epic_Lawl1,Round of 16,1,Pyirous,edmicester,Morgan_Ladimore,WorldBuilder_,5
houston7777,5,3,smarnpharb,Round of 16,1,March Tournament 2014,,,,
Preloa,5,0,Jack_Limestone,Round of 16,1,,,,,
Sinsie,5,3,Squatman99,Round of 16,1,,,,,
WorldBuilder_,5,0,Foofa,Round of 16,1,,,,,
joshua_sparkes,5,2,disfunction925,Round of 16,1,,,,,
Drummerocking,5,0,thesuperalex,Round of 16,1,,,,,
Ninja__k,5,1,darkcrafterwiebe,Round of 16,1,,,,,
Pyrious,5,2,Ethan2098,Round of 16,1,,,,,
Sgt_Starfruit,5,4,SantiPingui58,Round of 16,1,,,,,
FrostiGobo,5,0,Knight_Mancis,Round of 16,1,,,,,
alfi3003,5,4,BenP209,Round of 16,1,,,,,
Morgan_Ladimore,5,2,XxShamWowGIxX,Round of 16,1,,,,,
SucroDaddy,5,3,ZShadow4899,Round of 16,1,,,,,
Siegessch,5,1,QLB1111,Round of 16,1,,,,,
shawn_hazeo,5,2,Adam_Crafted,Round of 16,1,,,,,
Sinsie,5,3,Preloa,Eighth Finals,2,,,,,
WorldBuilder_,5,0,joshua_sparkes,Eighth Finals,2,,,,,
Ninja__k,5,3,Drummerocking,Eighth Finals,2,,,,,
Pyrious,5,0,Sgt_Starfruit,Eighth Finals,2,,,,,
alfi3003,5,2,FrostiGobo,Eighth Finals,2,,,,,
Morgan_Ladimore,5,3,SucroDaddy,Eighth Finals,2,,,,,
Siegessch,5,3,shawn_hazeo,Eighth Finals,2,,,,,
edmicester,5,3,Sinsie,Quarter Finals,3,,,,,
WorldBuilder_,5,4,Ninja__k,Quarter Finals,3,,,,,
Pyrious,5,3,alfi3003,Quarter Finals,3,,,,,
Morgan_Ladimore,5,4,Siegessch,Quarter Finals,3,,,,,
edmicester,5,3,WorldBuilder_,Semifinals,4,,,,,
Pyrious,5,2,Morgan_Ladimore,Semifinals,4,,,,,
Pyrious,5,4,edmicester,Final,5,,,,,
